,State Name,county Name,AQI,Date,Category,Defining Parameter,date_code,Week,max_aqi
25666,California,San Benito,64,2020-10-08,Moderate,PM2.5,202041,41,64
25675,California,San Benito,80,2020-10-17,Moderate,Ozone,202042,42,80
25677,California,San Benito,54,2020-10-19,Moderate,Ozone,202043,43,54
25684,California,San Benito,68,2020-10-26,Moderate,PM10,202044,44,68
25691,California,San Benito,54,2020-11-02,Moderate,PM10,202045,45,54
25701,California,San Benito,42,2020-11-12,Good,Ozone,202046,46,42
25706,California,San Benito,44,2020-11-17,Good,Ozone,202047,47,44
25718,California,San Benito,36,2020-11-29,Good,Ozone,202048,48,36
25723,California,San Benito,54,2020-12-04,Moderate,PM2.5,202049,49,54
25727,California,San Benito,37,2020-12-08,Good,PM10,202050,50,37
25728,California,San Benito,37,2020-12-09,Good,Ozone,202050,50,37
25736,California,San Benito,35,2020-12-17,Good,Ozone,202051,51,35
25744,California,San Benito,39,2020-12-25,Good,Ozone,202052,52,39
25749,California,San Benito,33,2020-12-30,Good,Ozone,202053,53,33
25755,California,San Bernardino,94,2020-01-05,Moderate,PM2.5,202001,1,94
25762,California,San Bernardino,77,2020-01-12,Moderate,PM2.5,202002,2,77
25765,California,San Bernardino,136,2020-01-15,Unhealthy for Sensitive Groups,PM2.5,202003,3,136
25776,California,San Bernardino,118,2020-01-26,Unhealthy for Sensitive Groups,PM2.5,202004,4,118
25777,California,San Bernardino,113,2020-01-27,Unhealthy for Sensitive Groups,PM2.5,202005,5,113
25789,California,San Bernardino,104,2020-02-08,Unhealthy for Sensitive Groups,PM2.5,202006,6,104
25797,California,San Bernardino,105,2020-02-16,Unhealthy for Sensitive Groups,Ozone,202007,7,105
25798,California,San Bernardino,98,2020-02-17,Moderate,PM2.5,202008,8,98
25805,California,San Bernardino,72,2020-02-24,Moderate,PM2.5,202009,9,72
25816,California,San Bernardino,74,2020-03-06,Moderate,PM2.5,202010,10,74
25825,California,San Bernardino,50,2020-03-15,Good,Ozone,202011,11,50
25832,California,San Bernardino,58,2020-03-22,Moderate,Ozone,202012,12,58
25838,California,San Bernardino,74,2020-03-28,Moderate,Ozone,202013,13,74
25842,California,San Bernardino,101,2020-04-01,Unhealthy for Sensitive Groups,Ozone,202014,14,101
25852,California,San Bernardino,54,2020-04-11,Moderate,Ozone,202015,15,54
25857,California,San Bernardino,93,2020-04-16,Moderate,Ozone,202016,16,93
25866,California,San Bernardino,147,2020-04-25,Unhealthy for Sensitive Groups,Ozone,202017,17,147
25870,California,San Bernardino,197,2020-04-29,Unhealthy,Ozone,202018,18,197
25878,California,San Bernardino,212,2020-05-07,Very Unhealthy,Ozone,202019,19,212
25887,California,San Bernardino,147,2020-05-16,Unhealthy for Sensitive Groups,Ozone,202020,20,147
25892,California,San Bernardino,143,2020-05-21,Unhealthy for Sensitive Groups,Ozone,202021,21,143
25898,California,San Bernardino,206,2020-05-27,Very Unhealthy,Ozone,202022,22,206
25905,California,San Bernardino,201,2020-06-03,Very Unhealthy,Ozone,202023,23,201
25913,California,San Bernardino,177,2020-06-11,Unhealthy,Ozone,202024,24,177
25923,California,San Bernardino,156,2020-06-21,Unhealthy,Ozone,202025,25,156
25926,California,San Bernardino,200,2020-06-24,Unhealthy,Ozone,202026,26,200
25937,California,San Bernardino,145,2020-07-05,Unhealthy for Sensitive Groups,PM2.5,202027,27,145
25942,California,San Bernardino,215,2020-07-10,Very Unhealthy,Ozone,202028,28,215
25949,California,San Bernardino,185,2020-07-17,Unhealthy,Ozone,202029,29,185
25952,California,San Bernardino,185,2020-07-20,Unhealthy,Ozone,202030,30,185
25962,California,San Bernardino,213,2020-07-30,Very Unhealthy,Ozone,202031,31,213
25966,California,San Bernardino,192,2020-08-03,Unhealthy,Ozone,202032,32,192
25977,California,San Bernardino,233,2020-08-14,Very Unhealthy,Ozone,202033,33,233
25983,California,San Bernardino,236,2020-08-20,Very Unhealthy,Ozone,202034,34,236
25990,California,San Bernardino,164,2020-08-27,Unhealthy,Ozone,202035,35,164
25998,California,San Bernardino,230,2020-09-04,Very Unhealthy,Ozone,202036,36,230
26007,California,San Bernardino,201,2020-09-13,Very Unhealthy,Ozone,202037,37,201
26010,California,San Bernardino,203,2020-09-16,Very Unhealthy,Ozone,202038,38,203
26018,California,San Bernardino,179,2020-09-24,Unhealthy,Ozone,202039,39,179
26021,California,San Bernardino,179,2020-09-27,Unhealthy,Ozone,202039,39,179
26027,California,San Bernardino,204,2020-10-03,Very Unhealthy,Ozone,202040,40,204
26030,California,San Bernardino,151,2020-10-06,Unhealthy,Ozone,202041,41,151
26038,California,San Bernardino,161,2020-10-14,Unhealthy,Ozone,202042,42,161
26043,California,San Bernardino,154,2020-10-19,Unhealthy,Ozone,202043,43,154
26050,California,San Bernardino,110,2020-10-26,Unhealthy for Sensitive Groups,PM10,202044,44,110
26059,California,San Bernardino,95,2020-11-04,Moderate,PM2.5,202045,45,95
26068,California,San Bernardino,82,2020-11-13,Moderate,PM2.5,202046,46,82
26076,California,San Bernardino,84,2020-11-21,Moderate,PM2.5,202047,47,84
26080,California,San Bernardino,88,2020-11-25,Moderate,PM2.5,202048,48,88
26090,California,San Bernardino,77,2020-12-05,Moderate,PM2.5,202049,49,77
26097,California,San Bernardino,154,2020-12-12,Unhealthy,PM10,202050,50,154
26102,California,San Bernardino,63,2020-12-17,Moderate,PM10,202051,51,63
26106,California,San Bernardino,68,2020-12-21,Moderate,NO2,202052,52,68
26110,California,San Bernardino,68,2020-12-25,Moderate,PM2.5,202052,52,68
26115,California,San Bernardino,52,2020-12-30,Moderate,PM2.5,202053,53,52
26117,California,San Diego,81,2020-01-01,Moderate,PM2.5,202001,1,81
26122,California,San Diego,63,2020-01-06,Moderate,PM2.5,202002,2,63
26133,California,San Diego,87,2020-01-17,Moderate,PM2.5,202003,3,87
26141,California,San Diego,74,2020-01-25,Moderate,PM2.5,202004,4,74
26143,California,San Diego,89,2020-01-27,Moderate,PM2.5,202005,5,89
26156,California,San Diego,84,2020-02-09,Moderate,PM2.5,202006,6,84
26161,California,San Diego,66,2020-02-14,Moderate,PM2.5,202007,7,66
26165,California,San Diego,77,2020-02-18,Moderate,PM2.5,202008,8,77
26172,California,San Diego,65,2020-02-25,Moderate,PM2.5,202009,9,65
26182,California,San Diego,68,2020-03-06,Moderate,PM2.5,202010,10,68
26190,California,San Diego,41,2020-03-14,Good,Ozone,202011,11,41
26193,California,San Diego,45,2020-03-17,Good,Ozone,202012,12,45
26197,California,San Diego,45,2020-03-21,Good,Ozone,202012,12,45
26204,California,San Diego,50,2020-03-28,Good,Ozone,202013,13,50
26211,California,San Diego,69,2020-04-04,Moderate,PM2.5,202014,14,69
26213,California,San Diego,47,2020-04-06,Good,PM2.5,202015,15,47
26223,California,San Diego,67,2020-04-16,Moderate,Ozone,202016,16,67
26231,California,San Diego,105,2020-04-24,Unhealthy for Sensitive Groups,Ozone,202017,17,105
26232,California,San Diego,105,2020-04-25,Unhealthy for Sensitive Groups,Ozone,202017,17,105
26237,California,San Diego,84,2020-04-30,Moderate,Ozone,202018,18,84
26243,California,San Diego,151,2020-05-06,Unhealthy,Ozone,202019,19,151
26248,California,San Diego,66,2020-05-11,Moderate,PM2.5,202020,20,66
26261,California,San Diego,72,2020-05-24,Moderate,PM2.5,202021,21,72
26264,California,San Diego,93,2020-05-27,Moderate,Ozone,202022,22,93
26271,California,San Diego,97,2020-06-03,Moderate,Ozone,202023,23,97
26278,California,San Diego,154,2020-06-10,Unhealthy,Ozone,202024,24,154
26286,California,San Diego,64,2020-06-18,Moderate,PM2.5,202025,25,64
26290,California,San Diego,93,2020-06-22,Moderate,Ozone,202026,26,93
26300,California,San Diego,74,2020-07-02,Moderate,Ozone,202027,27,74
26308,California,San Diego,105,2020-07-10,Unhealthy for Sensitive Groups,Ozone,202028,28,105
26312,California,San Diego,79,2020-07-14,Moderate,PM2.5,202029,29,79
26319,California,San Diego,74,2020-07-21,Moderate,Ozone,202030,30,74
26328,California,San Diego,108,2020-07-30,Unhealthy for Sensitive Groups,Ozone,202031,31,108
26332,California,San Diego,90,2020-08-03,Moderate,Ozone,202032,32,90
26344,California,San Diego,129,2020-08-15,Unhealthy for Sensitive Groups,Ozone,202033,33,129
26349,California,San Diego,140,2020-08-20,Unhealthy for Sensitive Groups,Ozone,202034,34,140
26358,California,San Diego,90,2020-08-29,Moderate,PM2.5,202035,35,90
26365,California,San Diego,192,2020-09-05,Unhealthy,Ozone,202036,36,192
26373,California,San Diego,161,2020-09-13,Unhealthy,PM2.5,202037,37,161
26374,California,San Diego,172,2020-09-14,Unhealthy,PM2.5,202038,38,172
26386,California,San Diego,97,2020-09-26,Moderate,Ozone,202039,39,97
26394,California,San Diego,159,2020-10-04,Unhealthy,PM2.5,202040,40,159
26395,California,San Diego,170,2020-10-05,Unhealthy,PM2.5,202041,41,170
26404,California,San Diego,119,2020-10-14,Unhealthy for Sensitive Groups,Ozone,202042,42,119
26405,California,San Diego,119,2020-10-15,Unhealthy for Sensitive Groups,Ozone,202042,42,119
26409,California,San Diego,92,2020-10-19,Moderate,PM2.5,202043,43,92
26419,California,San Diego,123,2020-10-29,Unhealthy for Sensitive Groups,PM2.5,202044,44,123
26426,California,San Diego,102,2020-11-05,Unhealthy for Sensitive Groups,PM10,202045,45,102
26435,California,San Diego,83,2020-11-14,Moderate,PM2.5,202046,46,83
26436,California,San Diego,83,2020-11-15,Moderate,PM2.5,202046,46,83
26443,California,San Diego,97,2020-11-22,Moderate,PM2.5,202047,47,97
26444,California,San Diego,104,2020-11-23,Unhealthy for Sensitive Groups,PM2.5,202048,48,104
26445,California,San Diego,104,2020-11-24,Unhealthy for Sensitive Groups,PM2.5,202048,48,104
26457,California,San Diego,83,2020-12-06,Moderate,PM2.5,202049,49,83
26464,California,San Diego,100,2020-12-13,Moderate,PM2.5,202050,50,100
26466,California,San Diego,92,2020-12-15,Moderate,PM2.5,202051,51,92
26474,California,San Diego,92,2020-12-23,Moderate,PM2.5,202052,52,92
26475,California,San Diego,92,2020-12-24,Moderate,PM2.5,202052,52,92
26478,California,San Diego,92,2020-12-27,Moderate,PM2.5,202052,52,92
26479,California,San Diego,101,2020-12-28,Unhealthy for Sensitive Groups,PM2.5,202053,53,101
26485,California,San Francisco,60,2020-01-03,Moderate,PM2.5,202001,1,60
26489,California,San Francisco,34,2020-01-07,Good,Ozone,202002,2,34
26492,California,San Francisco,34,2020-01-10,Good,Ozone,202002,2,34
26494,California,San Francisco,34,2020-01-12,Good,Ozone,202002,2,34
26495,California,San Francisco,39,2020-01-13,Good,NO2,202003,3,39
26502,California,San Francisco,48,2020-01-20,Good,PM2.5,202004,4,48
26514,California,San Francisco,67,2020-02-01,Moderate,PM2.5,202005,5,67
26520,California,San Francisco,52,2020-02-07,Moderate,PM2.5,202006,6,52
26525,California,San Francisco,54,2020-02-12,Moderate,PM2.5,202007,7,54
26533,California,San Francisco,54,2020-02-20,Moderate,PM2.5,202008,8,54
26540,California,San Francisco,58,2020-02-27,Moderate,PM2.5,202009,9,58
26546,California,San Francisco,54,2020-03-04,Moderate,PM2.5,202010,10,54
26555,California,San Francisco,52,2020-03-13,Moderate,PM2.5,202011,11,52
26563,California,San Francisco,39,2020-03-21,Good,Ozone,202012,12,39
26569,California,San Francisco,44,2020-03-27,Good,Ozone,202013,13,44
26578,California,San Francisco,36,2020-04-05,Good,Ozone,202014,14,36
26585,California,San Francisco,51,2020-04-12,Moderate,PM2.5,202015,15,51
26586,California,San Francisco,53,2020-04-13,Moderate,PM2.5,202016,16,53
26597,California,San Francisco,40,2020-04-24,Good,PM2.5,202017,17,40
26603,California,San Francisco,36,2020-04-30,Good,Ozone,202018,18,36
26606,California,San Francisco,36,2020-05-03,Good,Ozone,202018,18,36
26610,California,San Francisco,57,2020-05-07,Moderate,PM2.5,202019,19,57
26615,California,San Francisco,39,2020-05-12,Good,Ozone,202020,20,39
26627,California,San Francisco,51,2020-05-24,Moderate,PM2.5,202021,21,51
26628,California,San Francisco,51,2020-05-25,Moderate,PM2.5,202022,22,51
26629,California,San Francisco,51,2020-05-26,Moderate,PM2.5,202022,22,51
26638,California,San Francisco,63,2020-06-04,Moderate,PM2.5,202023,23,63
26643,California,San Francisco,33,2020-06-09,Good,PM2.5,202024,24,33
26652,California,San Francisco,55,2020-06-18,Moderate,PM2.5,202025,25,55
26662,California,San Francisco,55,2020-06-28,Moderate,PM2.5,202026,26,55
26668,California,San Francisco,74,2020-07-04,Moderate,PM2.5,202027,27,74
26673,California,San Francisco,51,2020-07-09,Moderate,PM2.5,202028,28,51
26677,California,San Francisco,52,2020-07-13,Moderate,PM2.5,202029,29,52
26690,California,San Francisco,40,2020-07-26,Good,Ozone,202030,30,40
26692,California,San Francisco,39,2020-07-28,Good,PM2.5,202031,31,39
26702,California,San Francisco,52,2020-08-07,Moderate,PM2.5,202032,32,52
26708,California,San Francisco,53,2020-08-13,Moderate,PM2.5,202033,33,53
26714,California,San Francisco,111,2020-08-19,Unhealthy for Sensitive Groups,PM2.5,202034,34,111
26723,California,San Francisco,96,2020-08-28,Moderate,PM2.5,202035,35,96
26732,California,San Francisco,94,2020-09-06,Moderate,PM2.5,202036,36,94
26737,California,San Francisco,198,2020-09-11,Unhealthy,PM2.5,202037,37,198
26740,California,San Francisco,180,2020-09-14,Unhealthy,PM2.5,202038,38,180
26753,California,San Francisco,63,2020-09-27,Moderate,PM2.5,202039,39,63
26757,California,San Francisco,130,2020-10-01,Unhealthy for Sensitive Groups,PM2.5,202040,40,130
26763,California,San Francisco,82,2020-10-07,Moderate,PM2.5,202041,41,82
26771,California,San Francisco,56,2020-10-15,Moderate,PM2.5,202042,42,56
26777,California,San Francisco,53,2020-10-21,Moderate,PM2.5,202043,43,53
26788,California,San Francisco,64,2020-11-01,Moderate,PM2.5,202044,44,64
26789,California,San Francisco,60,2020-11-02,Moderate,PM2.5,202045,45,60
26802,California,San Francisco,45,2020-11-15,Good,PM2.5,202046,46,45
26808,California,San Francisco,46,2020-11-21,Good,PM2.5,202047,47,46
26815,California,San Francisco,56,2020-11-28,Moderate,PM2.5,202048,48,56
26816,California,San Francisco,56,2020-11-29,Moderate,PM2.5,202048,48,56
26821,California,San Francisco,86,2020-12-04,Moderate,PM2.5,202049,49,86
26826,California,San Francisco,78,2020-12-09,Moderate,PM2.5,202050,50,78
26836,California,San Francisco,57,2020-12-19,Moderate,PM2.5,202051,51,57
26841,California,San Francisco,68,2020-12-24,Moderate,PM2.5,202052,52,68
26846,California,San Francisco,35,2020-12-29,Good,PM2.5,202053,53,35
26851,California,San Joaquin,97,2020-01-03,Moderate,PM2.5,202001,1,97
26855,California,San Joaquin,70,2020-01-07,Moderate,PM2.5,202002,2,70
26867,California,San Joaquin,62,2020-01-19,Moderate,PM2.5,202003,3,62
26868,California,San Joaquin,78,2020-01-20,Moderate,PM2.5,202004,4,78
26880,California,San Joaquin,97,2020-02-01,Moderate,PM2.5,202005,5,97
26886,California,San Joaquin,85,2020-02-07,Moderate,PM2.5,202006,6,85
26891,California,San Joaquin,72,2020-02-12,Moderate,PM2.5,202007,7,72
26899,California,San Joaquin,67,2020-02-20,Moderate,PM2.5,202008,8,67
26906,California,San Joaquin,76,2020-02-27,Moderate,PM2.5,202009,9,76
26912,California,San Joaquin,65,2020-03-04,Moderate,PM2.5,202010,10,65
26921,California,San Joaquin,44,2020-03-13,Good,PM2.5,202011,11,44
26929,California,San Joaquin,39,2020-03-21,Good,Ozone,202012,12,39
26936,California,San Joaquin,48,2020-03-28,Good,PM2.5,202013,13,48
26940,California,San Joaquin,39,2020-04-01,Good,Ozone,202014,14,39
26946,California,San Joaquin,38,2020-04-07,Good,Ozone,202015,15,38
26953,California,San Joaquin,44,2020-04-14,Good,Ozone,202016,16,44
26963,California,San Joaquin,45,2020-04-24,Good,Ozone,202017,17,45
26969,California,San Joaquin,51,2020-04-30,Moderate,Ozone,202018,18,51
26977,California,San Joaquin,67,2020-05-08,Moderate,Ozone,202019,19,67
26980,California,San Joaquin,43,2020-05-11,Good,Ozone,202020,20,43
26984,California,San Joaquin,43,2020-05-15,Good,Ozone,202020,20,43
26993,California,San Joaquin,42,2020-05-24,Good,Ozone,202021,21,42
26994,California,San Joaquin,47,2020-05-25,Good,Ozone,202022,22,47
27004,California,San Joaquin,71,2020-06-04,Moderate,Ozone,202023,23,71
27012,California,San Joaquin,43,2020-06-12,Good,Ozone,202024,24,43
27019,California,San Joaquin,50,2020-06-19,Good,Ozone,202025,25,50
27026,California,San Joaquin,54,2020-06-26,Moderate,Ozone,202026,26,54
27034,California,San Joaquin,70,2020-07-04,Moderate,PM2.5,202027,27,70
27041,California,San Joaquin,61,2020-07-11,Moderate,Ozone,202028,28,61
27048,California,San Joaquin,51,2020-07-18,Moderate,Ozone,202029,29,51
27055,California,San Joaquin,47,2020-07-25,Good,Ozone,202030,30,47
27060,California,San Joaquin,47,2020-07-30,Good,Ozone,202031,31,47
27066,California,San Joaquin,52,2020-08-05,Moderate,PM10,202032,32,52
27076,California,San Joaquin,74,2020-08-15,Moderate,Ozone,202033,33,74
27084,California,San Joaquin,178,2020-08-23,Unhealthy,PM2.5,202034,34,178
27085,California,San Joaquin,183,2020-08-24,Unhealthy,PM2.5,202035,35,183
27098,California,San Joaquin,149,2020-09-06,Unhealthy for Sensitive Groups,PM2.5,202036,36,149
27103,California,San Joaquin,195,2020-09-11,Unhealthy,PM2.5,202037,37,195
27106,California,San Joaquin,177,2020-09-14,Unhealthy,PM2.5,202038,38,177
27113,California,San Joaquin,87,2020-09-21,Moderate,Ozone,202039,39,87
27125,California,San Joaquin,173,2020-10-03,Unhealthy,PM2.5,202040,40,173
27128,California,San Joaquin,84,2020-10-06,Moderate,PM2.5,202041,41,84
27136,California,San Joaquin,70,2020-10-14,Moderate,PM10,202042,42,70
27147,California,San Joaquin,104,2020-10-25,Unhealthy for Sensitive Groups,PM10,202043,43,104
27154,California,San Joaquin,108,2020-11-01,Unhealthy for Sensitive Groups,PM2.5,202044,44,108
27155,California,San Joaquin,94,2020-11-02,Moderate,PM2.5,202045,45,94
27165,California,San Joaquin,80,2020-11-12,Moderate,PM2.5,202046,46,80
27166,California,San Joaquin,80,2020-11-13,Moderate,PM2.5,202046,46,80
27174,California,San Joaquin,93,2020-11-21,Moderate,PM2.5,202047,47,93
27182,California,San Joaquin,107,2020-11-29,Unhealthy for Sensitive Groups,PM2.5,202048,48,107
27186,California,San Joaquin,119,2020-12-03,Unhealthy for Sensitive Groups,PM2.5,202049,49,119
27192,California,San Joaquin,98,2020-12-09,Moderate,PM2.5,202050,50,98
27199,California,San Joaquin,95,2020-12-16,Moderate,PM2.5,202051,51,95
27207,California,San Joaquin,110,2020-12-24,Unhealthy for Sensitive Groups,PM2.5,202052,52,110
27213,California,San Joaquin,81,2020-12-30,Moderate,PM2.5,202053,53,81
27215,California,San Luis Obispo,53,2020-01-01,Moderate,PM2.5,202001,1,53
27222,California,San Luis Obispo,38,2020-01-08,Good,PM2.5,202002,2,38
27233,California,San Luis Obispo,56,2020-01-19,Moderate,PM2.5,202003,3,56
27239,California,San Luis Obispo,37,2020-01-25,Good,PM2.5,202004,4,37
27247,California,San Luis Obispo,57,2020-02-02,Moderate,PM10,202005,5,57
27250,California,San Luis Obispo,50,2020-02-05,Good,PM2.5,202006,6,50
27261,California,San Luis Obispo,79,2020-02-16,Moderate,PM10,202007,7,79
27266,California,San Luis Obispo,47,2020-02-21,Good,Ozone,202008,8,47
27268,California,San Luis Obispo,47,2020-02-23,Good,PM2.5,202008,8,47
27274,California,San Luis Obispo,60,2020-02-29,Moderate,PM2.5,202009,9,60
27277,California,San Luis Obispo,45,2020-03-03,Good,Ozone,202010,10,45
27286,California,San Luis Obispo,47,2020-03-12,Good,Ozone,202011,11,47
27290,California,San Luis Obispo,42,2020-03-16,Good,Ozone,202012,12,42
27302,California,San Luis Obispo,49,2020-03-28,Good,PM2.5,202013,13,49
27306,California,San Luis Obispo,72,2020-04-01,Moderate,PM10,202014,14,72
27311,California,San Luis Obispo,40,2020-04-06,Good,Ozone,202015,15,40
27312,California,San Luis Obispo,40,2020-04-07,Good,Ozone,202015,15,40
27320,California,San Luis Obispo,49,2020-04-15,Good,Ozone,202016,16,49
27327,California,San Luis Obispo,64,2020-04-22,Moderate,PM2.5,202017,17,64
27328,California,San Luis Obispo,64,2020-04-23,Moderate,PM10,202017,17,64
27332,California,San Luis Obispo,68,2020-04-27,Moderate,PM2.5,202018,18,68
27342,California,San Luis Obispo,93,2020-05-07,Moderate,Ozone,202019,19,93
27343,California,San Luis Obispo,93,2020-05-08,Moderate,Ozone,202019,19,93
27344,California,San Luis Obispo,93,2020-05-09,Moderate,Ozone,202019,19,93
27350,California,San Luis Obispo,64,2020-05-15,Moderate,PM10,202020,20,64
27356,California,San Luis Obispo,62,2020-05-21,Moderate,PM2.5,202021,21,62
27360,California,San Luis Obispo,61,2020-05-25,Moderate,Ozone,202022,22,61
27369,California,San Luis Obispo,80,2020-06-03,Moderate,Ozone,202023,23,80
27380,California,San Luis Obispo,64,2020-06-14,Moderate,PM2.5,202024,24,64
27381,California,San Luis Obispo,74,2020-06-15,Moderate,PM2.5,202025,25,74
27384,California,San Luis Obispo,74,2020-06-18,Moderate,Ozone,202025,25,74
27390,California,San Luis Obispo,49,2020-06-24,Good,Ozone,202026,26,49
27400,California,San Luis Obispo,80,2020-07-04,Moderate,Ozone,202027,27,80
27404,California,San Luis Obispo,71,2020-07-08,Moderate,Ozone,202028,28,71
27414,California,San Luis Obispo,58,2020-07-18,Moderate,Ozone,202029,29,58
27416,California,San Luis Obispo,45,2020-07-20,Good,Ozone,202030,30,45
27427,California,San Luis Obispo,87,2020-07-31,Moderate,Ozone,202031,31,87
27430,California,San Luis Obispo,50,2020-08-03,Good,Ozone,202032,32,50
27436,California,San Luis Obispo,50,2020-08-09,Good,Ozone,202032,32,50
27443,California,San Luis Obispo,71,2020-08-16,Moderate,Ozone,202033,33,71
27447,California,San Luis Obispo,292,2020-08-20,Very Unhealthy,PM2.5,202034,34,292
27457,California,San Luis Obispo,108,2020-08-30,Unhealthy for Sensitive Groups,Ozone,202035,35,108
27463,California,San Luis Obispo,119,2020-09-05,Unhealthy for Sensitive Groups,Ozone,202036,36,119
27464,California,San Luis Obispo,119,2020-09-06,Unhealthy for Sensitive Groups,Ozone,202036,36,119
27471,California,San Luis Obispo,158,2020-09-13,Unhealthy,PM2.5,202037,37,158
27472,California,San Luis Obispo,181,2020-09-14,Unhealthy,PM2.5,202038,38,181
27480,California,San Luis Obispo,90,2020-09-22,Moderate,Ozone,202039,39,90
27491,California,San Luis Obispo,158,2020-10-03,Unhealthy,PM2.5,202040,40,158
27494,California,San Luis Obispo,108,2020-10-06,Unhealthy for Sensitive Groups,Ozone,202041,41,108
27505,California,San Luis Obispo,112,2020-10-17,Unhealthy for Sensitive Groups,Ozone,202042,42,112
27507,California,San Luis Obispo,77,2020-10-19,Moderate,Ozone,202043,43,77
27520,California,San Luis Obispo,112,2020-11-01,Unhealthy for Sensitive Groups,Ozone,202044,44,112
27521,California,San Luis Obispo,119,2020-11-02,Unhealthy for Sensitive Groups,Ozone,202045,45,119
27531,California,San Luis Obispo,48,2020-11-12,Good,Ozone,202046,46,48
27540,California,San Luis Obispo,57,2020-11-21,Moderate,PM2.5,202047,47,57
27548,California,San Luis Obispo,61,2020-11-29,Moderate,PM2.5,202048,48,61
27554,California,San Luis Obispo,71,2020-12-05,Moderate,PM2.5,202049,49,71
27556,California,San Luis Obispo,75,2020-12-07,Moderate,PM10,202050,50,75
27569,California,San Luis Obispo,56,2020-12-20,Moderate,PM2.5,202051,51,56
27573,California,San Luis Obispo,53,2020-12-24,Moderate,PM2.5,202052,52,53
27579,California,San Luis Obispo,53,2020-12-30,Moderate,PM2.5,202053,53,53
27583,California,San Mateo,48,2020-01-03,Good,PM2.5,202001,1,48
27591,California,San Mateo,33,2020-01-11,Good,Ozone,202002,2,33
27599,California,San Mateo,44,2020-01-19,Good,PM2.5,202003,3,44
27600,California,San Mateo,52,2020-01-20,Moderate,PM2.5,202004,4,52
27612,California,San Mateo,62,2020-02-01,Moderate,PM2.5,202005,5,62
27618,California,San Mateo,53,2020-02-07,Moderate,PM2.5,202006,6,53
27623,California,San Mateo,44,2020-02-12,Good,PM2.5,202007,7,44
27633,California,San Mateo,53,2020-02-22,Moderate,PM2.5,202008,8,53
27638,California,San Mateo,54,2020-02-27,Moderate,PM2.5,202009,9,54
27645,California,San Mateo,49,2020-03-05,Good,PM2.5,202010,10,49
27653,California,San Mateo,41,2020-03-13,Good,PM2.5,202011,11,41
27656,California,San Mateo,38,2020-03-16,Good,Ozone,202012,12,38
27659,California,San Mateo,38,2020-03-19,Good,Ozone,202012,12,38
27660,California,San Mateo,38,2020-03-20,Good,Ozone,202012,12,38
27667,California,San Mateo,46,2020-03-27,Good,Ozone,202013,13,46
27672,California,San Mateo,36,2020-04-01,Good,Ozone,202014,14,36
27678,California,San Mateo,37,2020-04-07,Good,Ozone,202015,15,37
27685,California,San Mateo,46,2020-04-14,Good,Ozone,202016,16,46
27697,California,San Mateo,41,2020-04-26,Good,Ozone,202017,17,41
27701,California,San Mateo,42,2020-04-30,Good,Ozone,202018,18,42
27708,California,San Mateo,48,2020-05-07,Good,Ozone,202019,19,48
27716,California,San Mateo,37,2020-05-15,Good,Ozone,202020,20,37
27724,California,San Mateo,38,2020-05-23,Good,Ozone,202021,21,38
27725,California,San Mateo,38,2020-05-24,Good,Ozone,202021,21,38
27726,California,San Mateo,40,2020-05-25,Good,Ozone,202022,22,40
27727,California,San Mateo,40,2020-05-26,Good,PM2.5,202022,22,40
27734,California,San Mateo,44,2020-06-02,Good,Ozone,202023,23,44
27741,California,San Mateo,33,2020-06-09,Good,Ozone,202024,24,33
27750,California,San Mateo,46,2020-06-18,Good,Ozone,202025,25,46
27754,California,San Mateo,30,2020-06-22,Good,Ozone,202026,26,30
27760,California,San Mateo,30,2020-06-28,Good,PM2.5,202026,26,30
27766,California,San Mateo,60,2020-07-04,Moderate,PM2.5,202027,27,60
27770,California,San Mateo,38,2020-07-08,Good,PM2.5,202028,28,38
27775,California,San Mateo,39,2020-07-13,Good,PM2.5,202029,29,39
27787,California,San Mateo,34,2020-07-25,Good,PM2.5,202030,30,34
27790,California,San Mateo,26,2020-07-28,Good,Ozone,202031,31,26
27791,California,San Mateo,26,2020-07-29,Good,Ozone,202031,31,26
27792,California,San Mateo,26,2020-07-30,Good,Ozone,202031,31,26
27801,California,San Mateo,40,2020-08-08,Good,PM2.5,202032,32,40
27806,California,San Mateo,49,2020-08-13,Good,PM2.5,202033,33,49
27812,California,San Mateo,141,2020-08-19,Unhealthy for Sensitive Groups,PM2.5,202034,34,141
27818,California,San Mateo,113,2020-08-25,Unhealthy for Sensitive Groups,PM2.5,202035,35,113
27830,California,San Mateo,122,2020-09-06,Unhealthy for Sensitive Groups,Ozone,202036,36,122
27835,California,San Mateo,186,2020-09-11,Unhealthy,PM2.5,202037,37,186
27838,California,San Mateo,182,2020-09-14,Unhealthy,PM2.5,202038,38,182
27845,California,San Mateo,55,2020-09-21,Moderate,PM2.5,202039,39,55
27856,California,San Mateo,129,2020-10-02,Unhealthy for Sensitive Groups,PM2.5,202040,40,129
27861,California,San Mateo,83,2020-10-07,Moderate,PM2.5,202041,41,83
27869,California,San Mateo,45,2020-10-15,Good,Ozone,202042,42,45
27875,California,San Mateo,46,2020-10-21,Good,PM2.5,202043,43,46
27886,California,San Mateo,71,2020-11-01,Moderate,PM2.5,202044,44,71
27887,California,San Mateo,58,2020-11-02,Moderate,PM2.5,202045,45,58
27897,California,San Mateo,42,2020-11-12,Good,PM2.5,202046,46,42
